Ware_house_ID,WH_Manager_ID,Location_type,WH_capacity_size,zone,WH_regional_zone,num_refill_req_l3m,transport_issue_l1y,Competitor_in_mkt,retail_shop_num,wh_owner_type,distributor_num,flood_impacted,flood_proof,electric_supply,dist_from_hub,workers_num,wh_est_year,storage_issue_reported_l3m,temp_reg_mach,approved_wh_govt_certificate,wh_breakdown_l3m,govt_check_l3m,product_wg_ton
WH_122378,EID_72378,Rural,Large,North,Zone 6,6,0,5,2830,Rented,47,0,0,1,261,27.0,2013.0,16,1,A,3,28,23108
WH_123668,EID_73668,Rural,Mid,West,Zone 4,4,0,4,5199,Company Owned,31,0,0,1,60,27.0,2000.0,39,0,B+,5,11,49080
WH_104933,EID_54933,Rural,Mid,West,Zone 3,7,0,2,4349,Company Owned,19,1,1,1,132,31.0,2002.0,15,0,B,5,19,17117
WH_110006,EID_60006,Urban,Small,North,Zone 6,3,1,3,3897,Company Owned,38,1,0,1,241,38.0,2006.0,28,0,C,2,9,36124
WH_124953,EID_74953,Rural,Large,West,Zone 6,0,0,2,4495,Company Owned,55,0,0,0,223,27.0,,18,0,A+,2,23,25094
WH_101230,EID_51230,Rural,Large,West,Zone 5,1,0,5,3931,Rented,32,0,0,0,103,29.0,,12,0,A,2,14,16083
WH_115796,EID_65796,Rural,Small,West,Zone 1,1,1,4,5967,Company Owned,60,0,0,0,270,23.0,,5,0,B+,6,31,6101
WH_119430,EID_69430,Rural,Mid,East,Zone 4,8,4,2,4807,Rented,36,0,0,0,126,25.0,2007.0,20,1,A+,3,26,26141
WH_107957,EID_57957,Rural,Small,North,Zone 1,5,0,4,5635,Company Owned,36,1,0,1,148,30.0,2003.0,22,0,A,5,16,29055
WH_119299,EID_69299,Rural,Small,West,Zone 6,5,2,2,5681,Rented,59,0,0,1,165,43.0,,25,1,A+,5,15,32080
WH_123849,EID_73849,Rural,Mid,West,Zone 4,7,2,2,5481,Rented,47,0,0,1,199,29.0,,20,0,B+,2,11,23122
WH_123963,EID_73963,Rural,Large,South,Zone 6,6,0,3,5305,Company Owned,28,0,0,1,199,28.0,2010.0,19,1,B+,2,29,22070
WH_121307,EID_71307,Rural,Large,West,Zone 6,1,3,4,6514,Company Owned,40,0,0,1,206,28.0,,24,0,C,4,23,30134
WH_104251,EID_54251,Rural,Large,West,Zone 5,8,3,3,4427,Rented,47,0,0,1,133,43.0,,0,0,,0,14,3143
WH_115020,EID_65020,Rural,Mid,North,Zone 4,6,0,2,3856,Company Owned,16,0,0,1,101,39.0,2003.0,24,1,B+,4,26,31138
WH_113440,EID_63440,Urban,Mid,North,Zone 4,4,0,2,4343,Company Owned,58,0,0,1,217,27.0,2001.0,32,0,B,3,26,39093
WH_112226,EID_62226,Rural,Small,South,Zone 6,4,1,2,4644,Rented,59,0,0,0,147,22.0,,20,1,A,6,9,26067
WH_119109,EID_69109,Urban,Mid,West,Zone 3,2,3,3,6647,Company Owned,59,0,0,1,159,42.0,,7,0,A,1,19,10150
WH_104334,EID_54334,Rural,Large,West,Zone 6,8,0,3,4906,Company Owned,63,0,0,1,229,45.0,2007.0,19,0,B+,6,6,22135
WH_110744,EID_60744,Rural,Mid,South,Zone 2,3,0,1,7905,Company Owned,30,0,0,1,109,41.0,,4,0,A,3,1,5099
WH_124388,EID_74388,Rural,Small,South,Zone 1,2,0,2,5121,Company Owned,23,0,0,0,147,27.0,,9,0,A+,4,30,12078
WH_116767,EID_66767,Urban,Mid,South,Zone 2,2,0,2,6676,Rented,40,0,0,1,178,28.0,,7,0,A+,2,32,9107
WH_113680,EID_63680,Urban,Large,South,Zone 5,5,0,2,4853,Rented,57,0,0,1,162,29.0,2018.0,10,0,B,2,25,13131
WH_107485,EID_57485,Rural,Mid,South,Zone 2,8,1,2,5451,Company Owned,23,0,0,1,136,28.0,,0,0,,0,32,3109
WH_112945,EID_62945,Rural,Small,West,Zone 6,3,2,3,5450,Company Owned,50,0,0,1,216,27.0,,23,0,B+,2,2,26096
WH_104886,EID_54886,Rural,Large,South,Zone 5,1,0,2,4552,Rented,65,0,0,1,81,42.0,,5,0,B,2,14,6097
WH_100857,EID_50857,Rural,Large,North,Zone 6,6,0,4,4989,Company Owned,57,0,0,0,239,25.0,2000.0,30,0,B,4,6,37083
WH_116754,EID_66754,Rural,Large,North,Zone 5,7,0,4,5759,Company Owned,56,0,0,1,153,22.0,2022.0,5,0,C,1,24,6080
WH_106539,EID_56539,Rural,Mid,South,Zone 4,4,1,2,4907,Company Owned,53,0,1,1,143,28.0,2003.0,30,1,A+,5,20,39100
WH_118945,EID_68945,Rural,Mid,North,Zone 4,8,3,3,4861,Rented,17,0,0,0,162,21.0,1998.0,25,1,A+,3,26,32066
WH_120185,EID_70185,Rural,Large,North,Zone 5,1,0,3,5417,Company Owned,21,0,0,0,215,27.0,,16,0,A,4,25,22149
WH_120639,EID_70639,Rural,Small,South,Zone 1,7,1,2,5649,Company Owned,57,0,0,1,262,29.0,2005.0,26,1,C,3,16,35103
WH_112682,EID_62682,Rural,Small,North,Zone 1,4,0,4,4603,Rented,53,0,0,0,154,26.0,2004.0,35,0,A,6,30,47062
WH_110539,EID_60539,Rural,Mid,South,Zone 2,0,0,3,5100,Company Owned,47,0,0,0,186,28.0,,21,0,A,5,32,29145
WH_108841,EID_58841,Rural,Mid,South,Zone 2,0,3,2,5057,Rented,65,0,0,1,84,24.0,,5,0,B+,1,32,6057
WH_106859,EID_56859,Rural,Large,North,Zone 5,5,0,2,6643,Rented,68,0,0,1,174,36.0,2005.0,33,0,B+,4,24,42118
WH_110973,EID_60973,Urban,Mid,West,Zone 4,8,1,2,5358,Company Owned,41,0,0,0,72,28.0,,16,1,A+,4,11,21125
WH_120689,EID_70689,Urban,Large,East,Zone 5,3,0,5,3815,Company Owned,27,0,0,1,69,23.0,2013.0,11,0,C,1,14,15083
WH_110625,EID_60625,Rural,Large,West,Zone 6,2,0,3,4340,Company Owned,27,0,0,1,86,40.0,,34,0,B,3,23,42093
WH_100954,EID_50954,Rural,Mid,West,Zone 2,1,0,5,4065,Rented,62,0,0,1,82,53.0,,27,0,C,6,12,37077
WH_107404,EID_57404,Rural,Large,South,Zone 5,6,1,2,3336,Company Owned,64,1,0,1,161,35.0,,21,0,A,6,25,26130
WH_105944,EID_55944,Rural,Large,West,Zone 5,3,0,4,4500,Company Owned,27,1,0,1,126,40.0,1996.0,39,0,A,5,24,53123
WH_116999,EID_66999,Rural,Large,West,Zone 5,6,0,2,6911,Rented,32,1,1,1,108,,2011.0,18,1,A+,4,5,23092
WH_118959,EID_68959,Rural,Large,North,Zone 5,4,4,3,4856,Rented,43,1,0,1,86,27.0,2019.0,4,0,C,3,24,5064
WH_100053,EID_50053,Rural,Mid,North,Zone 2,6,1,2,3943,Rented,38,0,0,0,190,19.0,2008.0,18,0,A,4,1,23149
WH_106410,EID_56410,Rural,Large,North,Zone 5,0,0,2,4727,Company Owned,64,0,0,1,106,28.0,,32,0,B,2,14,39131
WH_119724,EID_69724,Urban,Small,West,Zone 6,5,1,3,4822,Company Owned,24,0,0,1,100,28.0,,25,1,B+,2,15,30089
WH_103516,EID_53516,Rural,Small,North,Zone 1,3,1,3,5190,Rented,31,0,0,1,149,27.0,1997.0,19,0,B,4,30,23102
WH_119275,EID_69275,Rural,Large,North,Zone 6,0,0,4,5770,Company Owned,66,0,0,1,68,38.0,,12,0,C,1,28,16141
WH_120029,EID_70029,Rural,Large,South,Zone 5,5,0,2,5615,Rented,17,0,0,0,122,16.0,2005.0,26,0,B+,6,25,32060
WH_111748,EID_61748,Rural,Mid,East,Zone 4,4,3,5,4241,Company Owned,69,1,0,1,178,24.0,,5,1,A,6,26,7055
WH_100489,EID_50489,Rural,Mid,West,Zone 4,7,0,3,6007,Rented,42,0,0,1,79,27.0,2004.0,31,0,A,3,11,42093
WH_113145,EID_63145,Rural,Small,South,Zone 1,0,0,2,8003,Company Owned,22,0,0,1,197,36.0,,23,0,B,3,31,27078
WH_115935,EID_65935,Rural,Large,West,Zone 6,0,0,3,5480,Rented,66,0,0,0,195,,,29,0,B,2,23,37089
WH_118196,EID_68196,Rural,Mid,North,Zone 3,0,0,4,7634,Rented,26,0,0,1,69,29.0,,21,0,B+,2,27,26066
WH_122562,EID_72562,Rural,Mid,West,Zone 2,6,0,2,4965,Company Owned,37,1,0,1,116,36.0,,15,0,B,4,18,18090
WH_117374,EID_67374,Rural,Mid,North,Zone 4,3,0,2,4152,Company Owned,63,0,0,0,218,22.0,2009.0,19,0,B,4,26,22094
WH_124561,EID_74561,Rural,Small,North,Zone 6,3,0,3,8958,Company Owned,47,0,0,0,171,22.0,,12,0,C,2,13,15075
WH_121645,EID_71645,Rural,Large,North,Zone 5,1,4,2,5815,Rented,52,0,0,0,192,17.0,,24,0,B+,6,24,27087
WH_111705,EID_61705,Rural,Mid,North,Zone 3,1,0,4,5453,Rented,20,0,0,0,241,27.0,,23,0,B,4,27,28096
WH_102972,EID_52972,Rural,Small,South,Zone 1,6,1,2,4081,Company Owned,26,0,0,1,145,31.0,1998.0,16,1,A,5,16,22085
WH_123083,EID_73083,Rural,Mid,West,Zone 3,1,0,5,3798,Rented,60,1,1,1,59,32.0,,11,0,A+,2,19,15087
WH_102942,EID_52942,Rural,Mid,South,Zone 2,7,1,3,4168,Rented,44,0,0,1,267,25.0,,5,0,B,1,32,6094
WH_103163,EID_53163,Rural,Large,North,Zone 6,0,1,3,4831,Company Owned,16,0,0,0,67,17.0,,14,0,C,2,28,18093
WH_102618,EID_52618,Urban,Mid,South,Zone 4,7,0,1,5638,Rented,45,0,0,1,113,26.0,,13,1,B+,5,20,16125
WH_119996,EID_69996,Rural,Large,West,Zone 5,4,0,5,6195,Company Owned,49,0,0,1,148,28.0,2006.0,22,0,B+,5,14,27080
WH_108235,EID_58235,Rural,Mid,West,Zone 4,5,0,2,6013,Company Owned,68,0,0,1,70,41.0,2001.0,28,0,A,3,11,39068
WH_111618,EID_61618,Rural,Large,North,Zone 6,8,0,3,5075,Rented,18,0,0,0,177,15.0,2002.0,35,0,B+,5,28,44097
WH_120176,EID_70176,Urban,Large,West,Zone 6,8,0,5,4930,Company Owned,66,0,1,1,207,24.0,2002.0,23,0,B,3,23,29138
WH_111763,EID_61763,Rural,Mid,North,Zone 4,1,3,2,6133,Company Owned,49,0,1,1,80,32.0,,15,0,B,5,26,17141
WH_111577,EID_61577,Rural,Large,North,Zone 5,5,0,3,6967,Company Owned,63,0,0,1,101,44.0,2000.0,24,1,C,4,17,31093
WH_102854,EID_52854,Rural,Mid,North,Zone 4,6,0,2,8021,Company Owned,46,0,0,1,196,38.0,2015.0,15,1,C,4,26,22106
WH_103439,EID_53439,Rural,Mid,West,Zone 4,0,0,3,5795,Company Owned,48,0,0,1,212,32.0,,25,0,B+,6,26,30064
WH_101892,EID_51892,Rural,Large,North,Zone 6,5,0,2,5166,Company Owned,68,0,0,1,87,32.0,2023.0,0,0,,0,6,8085
WH_124168,EID_74168,Rural,Mid,North,Zone 4,8,0,3,5764,Company Owned,17,0,0,1,232,27.0,2017.0,10,0,B,5,26,13088
WH_115768,EID_65768,Rural,Small,North,Zone 1,4,0,4,4785,Rented,65,0,0,1,97,24.0,2008.0,19,0,A,4,30,26101
WH_113006,EID_63006,Rural,Mid,South,Zone 2,8,1,2,4752,Rented,42,0,0,1,261,28.0,2007.0,18,0,A,2,12,24137
WH_111767,EID_61767,Urban,Small,South,Zone 6,4,1,2,3763,Rented,60,0,0,1,144,,2012.0,15,0,B+,3,9,18072
WH_117889,EID_67889,Rural,Mid,North,Zone 4,1,3,4,8495,Company Owned,58,0,0,1,127,25.0,,24,0,A,2,26,30148
WH_100670,EID_50670,Rural,Large,West,Zone 6,6,2,5,4276,Company Owned,56,0,0,1,93,26.0,2005.0,21,0,B,3,6,24149
WH_124296,EID_74296,Rural,Small,South,Zone 6,4,1,3,5314,Company Owned,62,0,0,0,225,27.0,2008.0,16,0,B,4,15,19088
WH_115240,EID_65240,Rural,Mid,North,Zone 2,4,0,2,5314,Rented,67,0,0,0,113,19.0,2005.0,29,1,A+,5,1,41130
WH_114896,EID_64896,Urban,Mid,West,Zone 2,1,1,4,4022,Company Owned,60,0,0,1,217,28.0,,37,1,A+,3,1,49117
WH_109471,EID_59471,Rural,Large,West,Zone 6,8,2,5,3740,Company Owned,70,0,0,1,242,29.0,,8,0,B,5,23,9116
WH_121845,EID_71845,Rural,Mid,West,Zone 3,3,1,3,4515,Company Owned,28,0,1,1,256,28.0,2014.0,9,0,B,6,19,11115
WH_100897,EID_50897,Rural,Large,North,Zone 6,4,0,6,5354,Rented,68,0,0,0,119,17.0,1997.0,39,1,A,6,28,54056
WH_103306,EID_53306,Rural,Large,West,Zone 6,6,1,3,3741,Company Owned,44,0,0,1,255,27.0,2004.0,24,1,B,6,6,29098
WH_108026,EID_58026,Rural,Mid,North,Zone 3,2,2,3,4417,Rented,30,0,0,0,91,20.0,,22,0,B+,5,27,27087
WH_110858,EID_60858,Rural,Mid,North,Zone 2,8,1,4,5858,Company Owned,36,0,0,1,113,22.0,2020.0,5,1,C,3,22,7129
WH_102890,EID_52890,Rural,Mid,South,Zone 4,7,1,3,7774,Rented,34,0,0,0,94,25.0,2016.0,12,1,B,6,11,15089
WH_114394,EID_64394,Rural,Mid,South,Zone 4,3,0,2,5568,Company Owned,20,0,0,1,103,22.0,,10,0,A,4,26,13078
WH_120986,EID_70986,Rural,Mid,North,Zone 4,1,3,2,5080,Rented,56,0,0,1,199,23.0,,22,0,C,4,26,27055
WH_108397,EID_58397,Rural,Mid,West,Zone 2,3,0,2,7393,Company Owned,54,0,0,1,197,28.0,2004.0,25,0,A,5,12,34100
WH_114005,EID_64005,Rural,Large,West,Zone 6,0,0,5,3970,Rented,63,0,0,1,93,30.0,,12,0,A,6,6,18094
WH_116386,EID_66386,Rural,Mid,North,Zone 4,0,2,4,5658,Company Owned,42,0,0,1,211,49.0,,25,0,B,3,26,29134
WH_114162,EID_64162,Rural,Large,South,Zone 5,2,0,2,4855,Company Owned,15,0,0,1,238,25.0,,11,0,A,6,25,15130
WH_111996,EID_61996,Rural,Mid,West,Zone 3,5,0,2,4411,Company Owned,17,0,0,1,250,35.0,2014.0,18,1,C,5,27,25074
WH_100634,EID_50634,Rural,Mid,North,Zone 3,6,0,3,4986,Company Owned,21,0,0,1,87,29.0,2017.0,9,0,B,6,27,11077
WH_112508,EID_62508,Rural,Mid,South,Zone 4,8,1,2,4234,Rented,40,0,0,0,193,18.0,2014.0,12,0,B,4,26,14056
WH_116915,EID_66915,Urban,Mid,South,Zone 3,8,0,2,4405,Company Owned,70,0,0,0,136,56.0,2002.0,30,0,C,2,19,40122
WH_123246,EID_73246,Rural,Mid,North,Zone 4,4,4,4,4409,Rented,49,0,0,0,147,21.0,2007.0,18,0,C,2,26,23097
WH_124467,EID_74467,Rural,Large,North,Zone 6,6,0,3,4296,Company Owned,69,0,0,1,163,27.0,2022.0,4,0,B+,3,28,5081
WH_106476,EID_56476,Rural,Mid,East,Zone 3,1,0,4,4856,Rented,36,0,0,1,240,37.0,,19,1,B,3,27,24105
WH_115169,EID_65169,Rural,Large,North,Zone 6,8,3,2,4184,Rented,39,0,0,0,143,52.0,,27,0,C,2,23,33090
WH_104177,EID_54177,Rural,Large,South,Zone 5,6,0,3,4116,Company Owned,18,0,0,1,80,27.0,,21,1,A+,6,10,28141
WH_123503,EID_73503,Urban,Mid,North,Zone 3,0,1,4,4799,Company Owned,60,0,0,1,69,37.0,,16,0,A,4,27,21055
WH_124638,EID_74638,Rural,Mid,South,Zone 4,2,0,2,4381,Company Owned,47,0,0,0,112,23.0,,0,0,,0,11,4094
WH_111064,EID_61064,Rural,Mid,South,Zone 2,2,0,3,5313,Company Owned,18,0,0,1,186,32.0,,24,0,B+,3,32,27131
WH_119790,EID_69790,Rural,Large,North,Zone 5,6,0,3,5066,Rented,19,0,0,0,179,20.0,2006.0,22,1,B+,4,14,26076
WH_110531,EID_60531,Rural,Large,West,Zone 6,5,1,4,6123,Rented,46,0,0,1,96,22.0,2009.0,18,0,A,3,23,23098
WH_105991,EID_55991,Rural,Small,South,Zone 1,8,0,4,4556,Company Owned,22,0,0,1,224,26.0,1999.0,24,0,B,5,30,27077
WH_120845,EID_70845,Urban,Mid,West,Zone 4,6,4,5,4498,Rented,22,0,0,0,95,24.0,2008.0,20,1,A+,6,11,25066
WH_118949,EID_68949,Rural,Large,North,Zone 5,1,1,3,4895,Company Owned,34,0,0,1,249,18.0,,18,0,A+,5,14,23144
WH_102581,EID_52581,Rural,Large,North,Zone 5,1,0,4,5100,Company Owned,38,1,0,1,108,46.0,,11,0,B+,2,24,13094
WH_122873,EID_72873,Rural,Small,West,Zone 6,2,2,2,3735,Company Owned,34,0,0,1,266,36.0,,26,0,B+,3,9,31095
WH_111999,EID_61999,Rural,Small,West,Zone 6,2,0,3,5855,Rented,41,0,0,1,118,33.0,,0,0,,0,15,3130
WH_108385,EID_58385,Rural,Mid,North,Zone 2,1,0,2,4701,Rented,21,1,0,0,149,98.0,,26,1,A,4,18,34101
WH_118991,EID_68991,Rural,Mid,South,Zone 4,8,1,2,4426,Rented,42,0,0,0,166,18.0,2007.0,16,0,C,5,26,21124
WH_110674,EID_60674,Rural,Small,West,Zone 1,4,0,2,3472,Company Owned,23,1,0,1,237,26.0,,25,0,C,3,3,31075
WH_109447,EID_59447,Rural,Mid,South,Zone 2,7,0,2,4501,Company Owned,25,0,0,1,73,58.0,2010.0,18,0,A,5,32,23089
WH_102104,EID_52104,Rural,Mid,North,Zone 2,7,0,3,3981,Rented,32,0,0,1,88,33.0,2000.0,27,0,A,2,12,35100
WH_124132,EID_74132,Urban,Mid,North,Zone 3,6,1,2,7068,Company Owned,40,0,0,1,204,34.0,2009.0,12,0,B,6,27,14066
WH_121549,EID_71549,Rural,Mid,South,Zone 2,7,0,4,4937,Company Owned,69,0,0,1,62,34.0,2015.0,10,1,B,3,32,12129
WH_103764,EID_53764,Rural,Large,North,Zone 6,5,4,2,3787,Company Owned,51,0,0,1,159,26.0,,16,1,C,6,28,21147
WH_104234,EID_54234,Rural,Mid,North,Zone 3,7,0,3,5037,Rented,52,0,0,1,173,24.0,2016.0,13,1,A+,1,27,17115
WH_104994,EID_54994,Rural,Large,West,Zone 5,8,0,3,5322,Rented,57,0,0,1,247,28.0,2012.0,18,0,A,3,10,23069
WH_121679,EID_71679,Rural,Mid,North,Zone 4,4,0,3,4828,Rented,49,0,0,1,252,24.0,2005.0,22,0,B,6,26,28132
WH_105057,EID_55057,Rural,Large,West,Zone 5,3,0,2,4460,Rented,35,0,0,0,198,,2019.0,4,1,C,2,10,5121
WH_117042,EID_67042,Rural,Large,North,Zone 6,0,0,2,5726,Rented,25,0,0,1,243,28.0,,11,0,B,6,28,13066
WH_104434,EID_54434,Urban,Mid,North,Zone 4,6,0,3,5870,Rented,67,0,0,0,77,18.0,,14,0,B,5,26,16089
WH_111676,EID_61676,Rural,Small,North,Zone 1,7,1,3,4436,Rented,50,0,0,0,236,17.0,,19,0,A,2,21,24099
WH_100717,EID_50717,Rural,Large,North,Zone 5,6,5,2,4040,Company Owned,38,0,0,1,251,31.0,,14,0,B+,4,14,16083
WH_103816,EID_53816,Rural,Large,West,Zone 5,0,0,2,5280,Company Owned,45,0,0,1,66,40.0,,26,0,B,4,10,30074
WH_106773,EID_56773,Rural,Large,West,Zone 6,3,3,4,5076,Rented,62,0,0,0,267,17.0,,7,0,C,3,23,9067
WH_111186,EID_61186,Rural,Mid,North,Zone 2,3,1,3,4375,Rented,68,0,0,0,226,23.0,2019.0,6,0,C,2,22,8088
WH_110738,EID_60738,Rural,Large,West,Zone 5,0,0,3,4993,Rented,35,0,0,0,240,,,24,0,B,4,10,28071
WH_114671,EID_64671,Rural,Mid,North,Zone 4,4,0,3,4238,Company Owned,70,1,1,1,83,32.0,2023.0,0,0,,0,26,6073
WH_109813,EID_59813,Rural,Mid,North,Zone 2,2,0,3,5893,Rented,60,1,1,1,150,27.0,,23,0,C,2,12,29061
WH_124295,EID_74295,Rural,Mid,South,Zone 3,2,0,2,3506,Company Owned,61,0,0,1,199,37.0,,12,0,A,4,19,16093
WH_120288,EID_70288,Rural,Small,North,Zone 6,5,0,2,5860,Company Owned,47,0,0,1,110,24.0,2017.0,13,0,A,2,13,17069
WH_124785,EID_74785,Rural,Mid,West,Zone 3,6,0,4,4598,Rented,42,0,0,0,149,36.0,2017.0,21,0,B,6,19,27141
WH_109288,EID_59288,Rural,Small,South,Zone 6,2,0,2,4671,Company Owned,46,0,0,1,91,28.0,,23,0,C,2,9,29125
WH_106811,EID_56811,Rural,Small,South,Zone 6,0,0,4,6163,Company Owned,31,0,0,0,88,24.0,,20,0,B+,4,2,25123
WH_103893,EID_53893,Rural,Large,North,Zone 6,0,0,3,4197,Rented,20,0,0,0,217,20.0,,17,0,B+,4,23,20061
WH_109359,EID_59359,Rural,Small,North,Zone 6,2,1,3,6097,Company Owned,63,0,0,0,97,31.0,,15,0,A,3,9,19083
WH_115129,EID_65129,Rural,Mid,North,Zone 2,6,1,3,6491,Rented,30,0,0,1,126,44.0,2015.0,15,0,B+,2,12,18098
WH_110655,EID_60655,Rural,Large,North,Zone 6,4,3,3,4871,Company Owned,53,0,0,1,263,31.0,,25,0,C,6,28,31080
WH_103700,EID_53700,Rural,Mid,South,Zone 4,2,0,2,5582,Company Owned,57,0,0,1,115,27.0,,39,0,A+,4,26,51137
WH_107374,EID_57374,Rural,Large,North,Zone 6,0,0,3,3658,Rented,65,0,0,0,133,25.0,,27,0,A+,5,6,37143
WH_118172,EID_68172,Rural,Small,South,Zone 6,4,2,2,6661,Company Owned,52,0,0,0,192,20.0,2006.0,21,0,B,3,9,25101
WH_106314,EID_56314,Rural,Large,West,Zone 6,8,0,4,3667,Company Owned,49,0,0,0,234,22.0,2005.0,26,0,A,5,6,33120
WH_112816,EID_62816,Rural,Mid,North,Zone 4,5,0,4,4931,Rented,62,0,0,1,247,30.0,2021.0,5,1,C,3,26,6080
WH_103645,EID_53645,Urban,Large,West,Zone 5,3,3,4,5747,Company Owned,41,0,0,1,204,24.0,,13,0,B+,3,24,14113
WH_118160,EID_68160,Rural,Small,West,Zone 6,4,0,4,4389,Company Owned,29,0,0,0,270,33.0,2003.0,36,0,B+,4,8,44097
WH_100192,EID_50192,Rural,Mid,West,Zone 2,3,0,5,4637,Rented,64,0,0,0,170,18.0,2022.0,0,0,,0,1,13142
WH_113414,EID_63414,Rural,Large,North,Zone 6,0,0,3,4753,Company Owned,66,0,0,0,71,22.0,,31,0,C,2,6,41105
WH_100816,EID_50816,Rural,Large,North,Zone 6,3,0,2,5499,Rented,44,0,0,1,73,28.0,2000.0,31,1,A+,4,28,44062
WH_124040,EID_74040,Rural,Large,West,Zone 5,7,0,2,4845,Rented,34,0,0,0,261,23.0,,5,1,B+,6,25,6123
WH_115810,EID_65810,Rural,Small,South,Zone 6,4,0,3,4419,Company Owned,23,1,1,0,142,32.0,2004.0,24,1,A+,3,2,30141
WH_106160,EID_56160,Rural,Mid,West,Zone 2,8,0,4,6983,Rented,15,0,1,1,220,27.0,2015.0,20,1,A+,6,12,30086
WH_115641,EID_65641,Rural,Mid,West,Zone 4,8,0,5,4174,Rented,20,0,0,1,186,22.0,2010.0,21,0,A,3,26,28147
WH_119071,EID_69071,Rural,Mid,South,Zone 3,3,0,2,4202,Rented,58,0,0,0,182,32.0,2022.0,4,0,C,3,27,5142
WH_104390,EID_54390,Rural,Mid,West,Zone 4,7,4,2,5523,Rented,50,0,0,0,219,25.0,,23,0,C,6,11,28094
WH_111164,EID_61164,Rural,Mid,South,Zone 2,7,0,2,4658,Rented,40,0,0,1,188,27.0,2012.0,14,0,C,4,32,19128
WH_104927,EID_54927,Rural,Large,North,Zone 5,1,0,4,5528,Rented,40,0,0,1,115,45.0,,20,0,C,6,17,27085
WH_105552,EID_55552,Rural,Mid,West,Zone 4,5,0,2,2831,Rented,54,1,0,1,107,37.0,2009.0,20,0,B+,2,26,23067
WH_110799,EID_60799,Rural,Large,West,Zone 5,4,1,2,4332,Rented,68,0,0,1,75,34.0,2020.0,5,0,C,1,10,7148
WH_122155,EID_72155,Urban,Large,West,Zone 5,5,3,2,6010,Rented,59,0,0,1,176,45.0,,22,1,A+,6,25,28137
WH_100238,EID_50238,Rural,Large,North,Zone 5,2,1,3,4011,Rented,32,0,0,1,71,29.0,,15,0,B,3,25,17065
WH_112207,EID_62207,Rural,Large,West,Zone 5,0,0,4,6178,Company Owned,56,0,0,1,238,31.0,,23,0,A,2,5,32109
WH_124092,EID_74092,Rural,Large,North,Zone 6,1,0,3,4704,Company Owned,69,0,1,1,222,28.0,,20,1,C,6,6,25062
WH_111169,EID_61169,Rural,Mid,West,Zone 2,6,1,2,4281,Rented,56,0,0,0,271,20.0,2018.0,5,1,A+,3,1,7131
WH_120734,EID_70734,Urban,Large,North,Zone 5,1,0,2,4373,Company Owned,23,0,0,0,194,34.0,,13,0,B+,1,25,16071
WH_104236,EID_54236,Rural,Mid,West,Zone 3,4,0,2,6209,Company Owned,19,0,0,0,126,26.0,1999.0,14,0,B,5,19,16142
WH_105618,EID_55618,Rural,Mid,West,Zone 3,5,1,4,4199,Rented,51,0,0,0,73,25.0,1998.0,15,0,B+,5,19,18062
WH_121626,EID_71626,Rural,Mid,South,Zone 2,8,1,2,4773,Rented,50,0,0,0,134,21.0,2011.0,20,0,A,6,12,26064
WH_108640,EID_58640,Rural,Large,South,Zone 5,3,0,3,6152,Rented,40,0,0,1,101,28.0,2002.0,25,1,A+,6,25,32097
WH_105097,EID_55097,Rural,Small,South,Zone 6,0,3,2,6907,Rented,67,1,1,1,146,29.0,,5,0,A,2,2,7071
WH_114665,EID_64665,Rural,Mid,South,Zone 2,4,0,2,4762,Company Owned,60,0,0,1,114,24.0,2020.0,8,1,C,2,32,10066
WH_102242,EID_52242,Rural,Large,South,Zone 6,1,0,2,3918,Company Owned,61,0,0,0,239,22.0,,30,0,B,3,29,37127
WH_120807,EID_70807,Rural,Mid,North,Zone 3,0,2,3,4879,Company Owned,36,0,0,1,76,27.0,,12,0,A,1,19,16137
WH_103552,EID_53552,Rural,Mid,North,Zone 4,8,1,4,4353,Company Owned,62,0,0,1,252,38.0,1999.0,29,0,A,6,26,38081
WH_119389,EID_69389,Rural,Small,North,Zone 6,8,0,4,4288,Company Owned,52,0,0,0,177,28.0,2014.0,20,1,B,3,8,26132
WH_119744,EID_69744,Rural,Small,North,Zone 6,0,1,3,4382,Rented,67,0,0,0,266,20.0,,24,0,A,6,13,32072
WH_123696,EID_73696,Rural,Large,North,Zone 6,7,1,3,5296,Company Owned,38,0,0,0,227,25.0,2022.0,5,0,B+,3,23,6088
WH_108328,EID_58328,Rural,Mid,West,Zone 2,1,0,2,5277,Rented,63,0,0,1,161,25.0,,12,0,C,1,12,16122
WH_105628,EID_55628,Rural,Large,West,Zone 5,8,0,3,4215,Company Owned,22,0,0,1,257,28.0,2007.0,24,1,A+,6,14,31133
WH_110602,EID_60602,Urban,Mid,West,Zone 4,8,0,4,4343,Company Owned,36,0,0,1,193,33.0,2004.0,28,0,B+,4,11,35062
WH_104507,EID_54507,Rural,Large,West,Zone 5,8,0,3,4715,Rented,44,0,0,0,231,21.0,2014.0,20,0,C,4,25,28095
WH_123020,EID_73020,Rural,Mid,South,Zone 2,6,0,4,4068,Company Owned,17,0,0,0,214,30.0,2021.0,5,1,C,1,1,8121
WH_112174,EID_62174,Rural,Large,North,Zone 6,2,3,3,5996,Company Owned,20,0,0,0,241,22.0,,15,0,B+,2,29,17135
WH_114453,EID_64453,Rural,Small,West,Zone 1,0,0,6,4292,Rented,23,0,0,0,210,17.0,,14,0,B+,4,21,18098
